scanned_at,title,url,sku,category,availability,price,price_regular,seller,special_offers
2022-01-04T23:04:29.613947,Килимок для мишки MiiiW Smart Mouse Pad Black MWPS01,https://allo.ua/ua/kovriki-dlja-myshki/miiiw-smart-mouse-pad-black-mwps01.html,TE200914EK24-0087,"Інтернет магазин,Килимки для мишки,Килимки для мишки Xiaomi",True,999,,Trade Electronics,
2022-01-04T23:04:36.209470,"Ноутбук Mi RedmiBook 14 (JYU4165CN) ""Refurbished""",https://allo.ua/ua/products/notebooks/xiaomi-redmibook-14-i5-10th-8-512gb-mx250-silver-jyu4165cn_2.html,EC1203YA(1503)4MiRedmiBook14-1243,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",True,20165,25852,Electro Space,
2022-01-04T23:04:42.751970,"Xiaomi 15 Pro (JYU4159CN) ""Refurbished""",https://allo.ua/ua/products/notebooks/xiaomi-15-pro-jyu4159cn-refurbished.html,EC2410YA(2710)4Xiaomi15Pro-1243,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",True,25196,32301,Electro Space,
2022-01-04T23:04:49.151801,"Xiaomi Redmibook 14 II (JYU4232CN) ""Refurbished""",https://allo.ua/ua/products/notebooks/xiaomi-redmibook-14-ii-jyu4232cn-refurbished.html,EC2308YA(2608)9XiaomiRedmibook14II-1243,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",True,19803,25387,Electro Space,
2022-01-04T23:04:55.592377,"Ноутбук Xiaomi gaming pro (JYU4084CN) ""Refurbished""",https://allo.ua/ua/products/notebooks/xiaomi-mi-gaming-laptop-15-6-jyu4084cn_4.html,EC0103YAN(0303)7Xiaomigamingpro-1243,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",True,30667,39315,Electro Space,
2022-01-04T23:04:59.667125,Принтер Xiaomi MiJia Photo printer 1S,https://allo.ua/ua/printery/printer-xiaomi-mijia-photo-printer-1s.html,792390,"Інтернет магазин,Принтери і БФП,Принтери і БФП Xiaomi",True,4999,,allo,"Кредит,Оплата частинами,Fishka,кешбек"
2022-01-04T23:05:03.914485,Mi Dual Mode Wireless Mouse Silent Edition White (HLK4040GL),https://allo.ua/ua/myshki-klaviatury/mi-dual-mode-wireless-mouse-silent-edition-white-hlk4040gl.html,601129,"Інтернет магазин,Мишки,Мишки Xiaomi",True,399,499,allo,"КЕШБЕК 10%,Fishka,кешбек"
2022-01-04T23:05:13.219458,Телевізор Samsung MNA110MS1ACXUA,https://allo.ua/ua/televizory/televizor-samsung-mna110ms1acxua.html,885270,"Інтернет магазин,Телевізори,Телевізори Samsung",False,,,allo,
2022-01-04T23:05:18.328310,Стілець кемпінговий High Peak Salou Dark Grey / Blue (928988),https://allo.ua/ua/skladnaja-mebel/stul-kempingovyj-high-peak-salou-dark-grey-blue-928988.html,839447,"Інтернет магазин,Складні меблі,Складні меблі High Peak",True,1199,,allo,"Акція,Кредит,Оплата частинами,Fishka,кешбек"
2022-01-04T23:05:24.668173,Телевізор Akai UA24HD19T2,https://allo.ua/ua/televizory/televizor-akai-ua24hd19t2.html,911311,"Інтернет магазин,Телевізори,Телевізори Akai",False,,,allo,
2022-01-04T23:05:31.132996,Tech 21 Protective Case for AirPods white,https://allo.ua/ua/aksessuary-dlja-naushnikov/tech-21-protective-case-for-airpods-white.html,22750white-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:05:37.584966,Tech 21 Protective Case for AirPods Pro white,https://allo.ua/ua/aksessuary-dlja-naushnikov/tech-21-protective-case-for-airpods-pro-white.html,27860white-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:05:43.848601,Tech 21 Protective Case for AirPods Pro bright_pink,https://allo.ua/ua/aksessuary-dlja-naushnikov/tech-21-protective-case-for-airpods-pro-bright_pink.html,27860bright_pink-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:05:50.292944,Switch Easy Skin Silicone Case for AirPods Pro black,https://allo.ua/ua/aksessuary-dlja-naushnikov/switch-easy-skin-silicone-case-for-airpods-pro-black.html,28105black-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:05:56.622123,Supreme Style IMD Case for AirPods shark_red,https://allo.ua/ua/aksessuary-dlja-naushnikov/supreme-style-imd-case-for-airpods-shark_red.html,24118shark_red-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:02.953950,Silicone Case Slim with Carbine for AirPods Pro turquoise,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-slim-with-carbine-for-airpods-pro-turquoise.html,27592turquoise-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:09.191188,Silicone Case Slim with Carbine for AirPods Pro gray,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-slim-with-carbine-for-airpods-pro-gray.html,27592gray-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:15.489994,Silicone Case Slim New for AirPods Pro spicy_orange,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-slim-new-for-airpods-pro-spicy_orange.html,27591spicy_orange-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:21.706455,Silicone Case Slim New for AirPods Pro begonia_red,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-slim-new-for-airpods-pro-begonia_red.html,27591begonia_red-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:28.105154,Silicone Case Slim New for AirPods 2 black,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-slim-new-for-airpods-2-black.html,23391black-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:34.366239,Silicone Case New for AirPods Pro luminiscent_white,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-new-for-airpods-pro-luminiscent_white.html,27626luminiscent_white-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:40.752981,Silicone Case New for AirPods Pro black,https://allo.ua/ua/aksessuary-dlja-naushnikov/silicone-case-new-for-airpods-pro-black.html,27626black-1018,"Інтернет магазин,Аксесуари для навушників,Аксесуари для навушників Apple",False,,,Nanacase,
2022-01-04T23:06:48.400340,Ноутбук Mi Notebook 15 Lite i5 8G 128+1000 GB MX110 W (JYU4083CN) Grey,https://allo.ua/ua/products/notebooks/mi-notebook-15-lite-i5-8g-128-1-mx110-w-jyu4083cn-grey.html,451843,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,18799,,allo,
2022-01-04T23:06:55.117959,Ноутбук Mi Notebook Lite 15 I5/8/512/MX110/W (JYU4139CN),https://allo.ua/ua/products/notebooks/mi-notebook-lite-15-i5-8-512-mx110-w-jyu4139cn.html,661735,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,21499,,allo,
2022-01-04T23:07:01.739953,Принтер Xiaomi MiJia Photo printer 1S,https://allo.ua/ua/printery/printer-xiaomi-mijia-photo-printer-1s_1.html,866554,"Інтернет магазин,Принтери і БФП,Принтери і БФП Xiaomi",False,3599,,allo,
2022-01-04T23:07:08.345199,Ноутбук Mi Notebook Pro 15 I7/16/1000/MX250/W (JYU4191CN),https://allo.ua/ua/products/notebooks/mi-notebook-pro-15-i7-16-1000-mx250-w-jyu4191cn.html,661737,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,31999,,allo,
2022-01-04T23:07:14.896734,Ноутбук Mi Notebook 15 Lite i3 4G 128 W (JYU4093CN) Grey,https://allo.ua/ua/products/notebooks/mi-notebook-15-lite-i3-4g-128-1-w-jyu4093cn-grey.html,451842,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,,,allo,
2022-01-04T23:07:21.420956,Ноутбук Mi Notebook Pro 15 i5/8/256/MX250 (JYU4119CN),https://allo.ua/ua/products/notebooks/mi-notebook-pro-15-i5-8-256-mx250-jyu4119cn.html,565189,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,24999,,allo,
2022-01-04T23:07:27.997378,Ноутбук Mi RedmiBook 14 R7/16/512/W (JYU4209CN),https://allo.ua/ua/products/notebooks/noutbuk-mi-redmibook-14-r7-16-512-w-jyu4209cn.html,726259,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,20999,,allo,
2022-01-04T23:07:35.499587,Ноутбук Mi RedmiBook 16 i5/16/512/MX350/W (JYU4285CN) Gray,https://allo.ua/ua/products/notebooks/mi-redmibook-16-i5-16-512-mx350-w-jyu4285cn-gray.html,725770,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,24999,,allo,
2022-01-04T23:07:42.203222,Миша Xiaomi Mi Mouse XMSB02MW Silver,https://allo.ua/ua/myshki-klaviatury/xiaomi-mi-mouse-silver.html,324824,"Інтернет магазин,Мишки,Мишки Xiaomi",False,,,allo,
2022-01-04T23:07:48.752516,Wi-Fi роутер Xiaomi Mi WiFi Router 4A Gigabit Edition (У1),https://allo.ua/ua/wi-fi-routery/xiaomi-mi-wifi-router-4a-gigabit-edition-u1.html,600622,"Інтернет магазин,Wi-Fi роутери,Wi-Fi роутери Xiaomi",False,699,,allo,
2022-01-04T23:07:55.358356,Wi-Fi роутер Xiaomi Mi WiFi Router 3 International Version,https://allo.ua/ua/wi-fi-routery/xiaomi-mi-router-3.html,263899,"Інтернет магазин,Wi-Fi роутери,Wi-Fi роутери Xiaomi",False,,,allo,
2022-01-04T23:08:01.781505,Wi-Fi роутер Xiaomi Mi WiFi Router 3C,https://allo.ua/ua/wi-fi-routery/xiaomi-mi-wifi-router-3c.html,301473,"Інтернет магазин,Wi-Fi роутери,Wi-Fi роутери Xiaomi",False,,,allo,
2022-01-04T23:08:09.488803,Ноутбук Mi RedmiBook 13 i5/8/512/MX250/W (JYU4214CN),https://allo.ua/ua/products/notebooks/mi-redmibook-13-i5-8-512-mx250-w-jyu4214cn.html,744467,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,24999,,allo,
2022-01-04T23:08:16.096707,Ноутбук Mi RedmiBook 16 i7/16/512/MX350/W (JYU4286CN),https://allo.ua/ua/products/notebooks/mi-redmibook-16-i7-16-512-mx350-w-jyu4286cn.html,793388,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,30499,,allo,
2022-01-04T23:08:22.597957,Ноутбук Mi Notebook Pro 15 i7 16G 512 MX250 W (JYU4147CN),https://allo.ua/ua/products/notebooks/mi-notebook-pro-15-i7-16g-512-mx250-w-jyu4147.html,568626,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,,,allo,
2022-01-04T23:08:29.452065,Ноутбук Mi Air 13 i7/8/256Gb/MX150 W (JYU4051CN) Grey,https://allo.ua/ua/products/notebooks/mi-air-13-i7-8-256gb-mx150-w-jyu4051-grey.html,594816,"Інтернет магазин,Ноутбуки,Ноутбуки Xiaomi",False,25999,,allo,
2022-01-04T23:08:33.997347,Ліжко кемпінгове High Peak Oviedo Dark Grey / Blue (928989),https://allo.ua/ua/skladnaja-mebel/krovat-kempingovaja-high-peak-oviedo-dark-grey-blue-928989.html,839436,"Інтернет магазин,Складні меблі,Складні меблі High Peak",True,2760,,allo,"Акція,Кредит,Оплата частинами,Fishka,кешбек"
2022-01-04T23:08:38.560472,Спальний мішок High Peak Conon 7/+7°C Grey/Light Grey Left (21247),https://allo.ua/ua/spal-nye-meshki/spal-nyj-meshok-high-peak-conon-7-7-c-grey-light-grey-left-21247.html,817728,"Інтернет магазин,Спальні мішки,Спальні мішки High Peak",True,1890,,allo,"Кредит,Оплата частинами,Fishka,кешбек"
2022-01-04T23:08:44.938084,Намет High Peak Nevada 4 Light Dark Olive/Light Olive (10086) (929212),https://allo.ua/ua/palatki/high-peak-nevada-4-light-dark-olive-light-olive-10086-929212.html,260690-0094,"Інтернет магазин,Намети,Намети High Peak",True,3671,,1Sale,
2022-01-04T23:08:51.335450,Намет High Peak Woodpecker 3 LW Pesto/Red (929192),https://allo.ua/ua/palatki/high-peak-woodpecker-3-lw-pesto-red-929192.html,254683-0094,"Інтернет магазин,Намети,Намети High Peak",True,6129,,1Sale,
2022-01-04T23:08:57.702734,Намет High Peak Sorrent 4.0 Nimbus Grey (929202),https://allo.ua/ua/palatki/high-peak-sorrent-4-0-nimbus-grey-929202.html,258737-0094,"Інтернет магазин,Намети,Намети High Peak",True,7669,,1Sale,
2022-01-04T23:09:04.171477,Намет High Peak Nevada 3 Light Dark Olive/Light Olive (10085) (929211),https://allo.ua/ua/palatki/high-peak-nevada-3-light-dark-olive-light-olive-10085-929211.html,260689-0094,"Інтернет магазин,Намети,Намети High Peak",True,3114,,1Sale,
2022-01-04T23:09:10.656575,Намет High Peak Calobra 80 Aluminium/Dark Grey (10021),https://allo.ua/ua/palatki/high-peak-calobra-80-aluminium-dark-grey-10021.html,237925-0094,"Інтернет магазин,Намети,Намети High Peak",True,1999,,1Sale,
2022-01-04T23:09:17.171887,Намет High Peak Meran 5.0 Light Grey/Dark Grey/Green (929201),https://allo.ua/ua/palatki/high-peak-meran-5-0-light-grey-dark-grey-green-929201.html,258762-0094,"Інтернет магазин,Намети,Намети High Peak",True,13503,,1Sale,
2022-01-04T23:09:23.645443,Намет High Peak Sparrow 2 Pesto/Red (10186) (925384),https://allo.ua/ua/palatki/high-peak-sparrow-2-pesto-red-10186-925384.html,258768-0094,"Інтернет магазин,Намети,Намети High Peak",True,4785,,1Sale,
2022-01-04T23:09:29.979870,Намет High Peak Nevada 2 Dark Grey/Red (10199) (925388),https://allo.ua/ua/palatki/high-peak-nevada-2-dark-grey-red-10199-925388.html,260688-0094,"Інтернет магазин,Намети,Намети High Peak",True,2884,,1Sale,
2022-01-04T23:09:36.354016,Намет High Peak Tessin 5 Dark Grey/Red (925412),https://allo.ua/ua/palatki/high-peak-tessin-5-dark-grey-red-925412_1.html,258736-0094,"Інтернет магазин,Намети,Намети High Peak",True,6162,,1Sale,
